Date = 2017-10-04 11:49:18.2891; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 13:14:05.7324; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 13:14:57.9863; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 13:14:58.1114; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 13:15:02.0306; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 13:16:07.3944; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 13:25:59.1179; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 13:26:35.0237; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 13:30:30.9933; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 13:31:14.6578; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 13:31:24.7062; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 13:31:32.6485; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 13:32:28.2468; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 13:32:43.2462; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 13:33:03.6944; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 13:33:33.5265; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 13:33:33.8455; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 13:35:35.1133; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 13:38:55.0386; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 13:38:56.3750; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 13:38:57.7834; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 13:38:58.5876; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 13:38:59.2952; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 13:39:00.2515; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 13:39:00.9055; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 13:39:01.5435; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 13:39:02.2832; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 13:39:02.7904; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 14:57:39.7884; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 14:57:44.5465; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 14:57:45.3149; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 14:57:56.1527; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 14:58:13.6684; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 14:58:19.2494; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 14:58:29.2429; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 14:58:29.7712; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 14:58:30.2698; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 14:58:30.7887; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 14:58:31.3590; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 14:58:36.7257; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 14:58:41.1653; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 14:58:42.2576; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 14:58:42.6538; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 14:58:43.7157; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 14:58:44.1830; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:09:27.6242; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:09:42.7864; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:10:10.7784; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:10:44.1740; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:33:17.0521; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:33:18.7363; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:33:19.7513; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:33:24.6501; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:33:25.4775; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:33:26.0686; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:33:26.5382; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:33:27.0585; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:33:27.6440; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:33:28.0230; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:33:28.4905; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:36:49.1035; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:09.1443; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:16.4868; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:21.8509; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:23.7778; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:29.7572; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:38.7510; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:39.7406; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:40.6302; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:41.1630; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:41.7952; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:42.1090; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:42.3807; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:42.7086; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:42.9947; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:43.3483; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:43.6760; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:44.1144; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:44.3900; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:44.7242; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:45.0519; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:45.3786; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:45.8357; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:47.0170; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:49.8333; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:50.5964; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:51.0295; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:51.4834; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:51.9680; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:54.2279; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:56.0025; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:38:59.4998; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:39:00.2558; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:39:00.2772; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:39:53.8127; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:39:57.7878; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:39:59.4151; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:40:01.3340; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:40:02.2691; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:40:03.2117; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:40:03.8763; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:40:06.0676; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:40:35.5231; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:40:37.5560; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:40:38.3718; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:40:39.0961; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:40:42.5457; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:40:43.0028; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:40:43.6702; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:40:44.1731; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:40:45.4913; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:40:49.0294; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:40:49.8938; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:45:39.3418; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:45:45.4708; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:46:29.7022; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:46:32.1525; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:46:33.0065; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:46:34.6305; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:46:35.9108; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:49:09.2926; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:49:13.5457; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:51:47.0595; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:51:49.6603; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:51:51.5311; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:51:53.6864; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:51:58.4026; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:52:01.9570; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:52:17.2776; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:52:19.2296; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:52:20.2598; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:52:21.0145; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:52:21.4376; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:52:21.9028; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:52:22.4619; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:52:22.8954; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:52:23.3760; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:54:21.5678; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:54:24.5032; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:54:26.3514; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:59:23.4468; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:59:26.0530; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:59:27.3172; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 16:59:28.4133; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 17:07:28.8247; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 17:07:31.4282; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 17:07:33.0688; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 17:32:22.6404; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 17:32:37.8016; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 17:35:57.6965; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 17:39:55.7263; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 17:39:58.2289; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 17:40:00.0155; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 17:40:56.9083; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 17:55:02.0377; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 17:55:18.1496; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 17:57:20.7602; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 17:57:24.0711; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 17:57:26.2292; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 17:58:00.5770; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 17:59:35.5013; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 17:59:37.7917; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 17:59:43.1885; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 18:01:01.3137; IP = ; URL = ; Controller = ; Action = ;
Date = 2017-10-04 18:01:04.1828; IP = ; URL = ; Controller = ; Action = ;
